time_s,step,observation,action_pre_scale
1776939001.421013,1,"[0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.3568611741065979,0.46623149514198303,1.8785704374313354,2.8667399883270264,0.06133301183581352,-0.5040574669837952,0.8457505106925964,0.04468533396720886,-1.8052641153335571,-1.0723506212234497,-1.094430685043335,2.0973665714263916]"
1776939001.439064,2,"[0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.0,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3568611741065979,0.46623149514198303,1.8785704374313354,2.8667399883270264,0.06133301183581352,-0.5040574669837952,0.8457505106925964,0.04468533396720886,-1.8052641153335571,-1.0723506212234497,-1.094430685043335,2.0973665714263916]","[0.9552345275878906,0.8067418336868286,0.9732338190078735,4.643416881561279,0.09364919364452362,-0.025991763919591904,0.9687216877937317,-1.0893663167953491,-1.459274172782898,-0.6225903630256653,-1.0787055492401123,2.1669116020202637]"
1776939001.459003,3,"[0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.0,-0.00021816615480929613,-0.00021816615480929613,0.00043633230961859226,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3568611741065979,0.46623149514198303,1.8785704374313354,2.8667399883270264,0.06133301183581352,-0.5040574669837952,0.8457505106925964,0.04468533396720886,-1.8052641153335571,-1.0723506212234497,-1.094430685043335,2.0973665714263916,0.9552345275878906,0.8067418336868286,0.9732338190078735,4.643416881561279,0.09364919364452362,-0.025991763919591904,0.9687216877937317,-1.0893663167953491,-1.459274172782898,-0.6225903630256653,-1.0787055492401123,2.1669116020202637]","[1.430172085762024,1.0542761087417603,0.39575669169425964,5.487867832183838,-0.05929947644472122,0.02558157965540886,0.9937160611152649,-1.1998621225357056,-1.0807117223739624,0.29003190994262695,-1.1167564392089844,1.704982042312622]"
1776939001.478974,4,"[0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.0,-0.00021816615480929613,-0.00021816615480929613,0.00043633230961859226,0.0006544985226355493,0.0008726646192371845,-0.00021816615480929613,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3568611741065979,0.46623149514198303,1.8785704374313354,2.8667399883270264,0.06133301183581352,-0.5040574669837952,0.8457505106925964,0.04468533396720886,-1.8052641153335571,-1.0723506212234497,-1.094430685043335,2.0973665714263916,0.9552345275878906,0.8067418336868286,0.9732338190078735,4.643416881561279,0.09364919364452362,-0.025991763919591904,0.9687216877937317,-1.0893663167953491,-1.459274172782898,-0.6225903630256653,-1.0787055492401123,2.1669116020202637,1.430172085762024,1.0542761087417603,0.39575669169425964,5.487867832183838,-0.05929947644472122,0.02558157965540886,0.9937160611152649,-1.1998621225357056,-1.0807117223739624,0.29003190994262695,-1.1167564392089844,1.704982042312622]","[1.6423149108886719,1.3442468643188477,0.260827898979187,5.983312606811523,-0.1850627064704895,-0.007381092756986618,0.719032347202301,-0.9852336645126343,-1.171629548072815,0.82878577709198,-1.0320584774017334,1.5098903179168701]"
1776939001.498991,5,"[0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.0,-0.00021816615480929613,-0.00021816615480929613,0.00043633230961859226,0.0006544985226355493,0.0008726646192371845,-0.00021816615480929613,0.00021816615480929613,0.00043633230961859226,0.0,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3568611741065979,0.46623149514198303,1.8785704374313354,2.8667399883270264,0.06133301183581352,-0.5040574669837952,0.8457505106925964,0.04468533396720886,-1.8052641153335571,-1.0723506212234497,-1.094430685043335,2.0973665714263916,0.9552345275878906,0.8067418336868286,0.9732338190078735,4.643416881561279,0.09364919364452362,-0.025991763919591904,0.9687216877937317,-1.0893663167953491,-1.459274172782898,-0.6225903630256653,-1.0787055492401123,2.1669116020202637,1.430172085762024,1.0542761087417603,0.39575669169425964,5.487867832183838,-0.05929947644472122,0.02558157965540886,0.9937160611152649,-1.1998621225357056,-1.0807117223739624,0.29003190994262695,-1.1167564392089844,1.704982042312622,1.6423149108886719,1.3442468643188477,0.260827898979187,5.983312606811523,-0.1850627064704895,-0.007381092756986618,0.719032347202301,-0.9852336645126343,-1.171629548072815,0.82878577709198,-1.0320584774017334,1.5098903179168701]","[1.6729166507720947,1.3316384553909302,0.4421565532684326,6.487342834472656,-0.20163165032863617,0.004754956811666489,0.5036503672599792,-0.833354115486145,-1.4621623754501343,1.0375020503997803,-0.812255859375,1.0501312017440796]"
1776939001.519015,6,"[0.0006544985226355493,0.00021816615480929613,0.0,-0.00021816615480929613,-0.00021816615480929613,0.00043633230961859226,0.0006544985226355493,0.0008726646192371845,-0.00021816615480929613,0.00021816615480929613,0.00043633230961859226,0.0,0.00043633230961859226,0.00043633230961859226,0.00021816615480929613,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3568611741065979,0.46623149514198303,1.8785704374313354,2.8667399883270264,0.06133301183581352,-0.5040574669837952,0.8457505106925964,0.04468533396720886,-1.8052641153335571,-1.0723506212234497,-1.094430685043335,2.0973665714263916,0.9552345275878906,0.8067418336868286,0.9732338190078735,4.643416881561279,0.09364919364452362,-0.025991763919591904,0.9687216877937317,-1.0893663167953491,-1.459274172782898,-0.6225903630256653,-1.0787055492401123,2.1669116020202637,1.430172085762024,1.0542761087417603,0.39575669169425964,5.487867832183838,-0.05929947644472122,0.02558157965540886,0.9937160611152649,-1.1998621225357056,-1.0807117223739624,0.29003190994262695,-1.1167564392089844,1.704982042312622,1.6423149108886719,1.3442468643188477,0.260827898979187,5.983312606811523,-0.1850627064704895,-0.007381092756986618,0.719032347202301,-0.9852336645126343,-1.171629548072815,0.82878577709198,-1.0320584774017334,1.5098903179168701,1.6729166507720947,1.3316384553909302,0.4421565532684326,6.487342834472656,-0.20163165032863617,0.004754956811666489,0.5036503672599792,-0.833354115486145,-1.4621623754501343,1.0375020503997803,-0.812255859375,1.0501312017440796]","[1.5552716255187988,1.2179625034332275,0.5842652320861816,6.595591068267822,-0.20754258334636688,0.1218569278717041,0.2682848274707794,-0.6248741149902344,-1.609702229499817,1.3267505168914795,-0.49565941095352173,0.45351073145866394]"
1776939001.539005,7,"[-0.00021816615480929613,-0.00021816615480929613,0.00043633230961859226,0.0006544985226355493,0.0008726646192371845,-0.00021816615480929613,0.00021816615480929613,0.00043633230961859226,0.0,0.00043633230961859226,0.00043633230961859226,0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.00021816615480929613,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9552345275878906,0.8067418336868286,0.9732338190078735,4.643416881561279,0.09364919364452362,-0.025991763919591904,0.9687216877937317,-1.0893663167953491,-1.459274172782898,-0.6225903630256653,-1.0787055492401123,2.1669116020202637,1.430172085762024,1.0542761087417603,0.39575669169425964,5.487867832183838,-0.05929947644472122,0.02558157965540886,0.9937160611152649,-1.1998621225357056,-1.0807117223739624,0.29003190994262695,-1.1167564392089844,1.704982042312622,1.6423149108886719,1.3442468643188477,0.260827898979187,5.983312606811523,-0.1850627064704895,-0.007381092756986618,0.719032347202301,-0.9852336645126343,-1.171629548072815,0.82878577709198,-1.0320584774017334,1.5098903179168701,1.6729166507720947,1.3316384553909302,0.4421565532684326,6.487342834472656,-0.20163165032863617,0.004754956811666489,0.5036503672599792,-0.833354115486145,-1.4621623754501343,1.0375020503997803,-0.812255859375,1.0501312017440796,1.5552716255187988,1.2179625034332275,0.5842652320861816,6.595591068267822,-0.20754258334636688,0.1218569278717041,0.2682848274707794,-0.6248741149902344,-1.609702229499817,1.3267505168914795,-0.49565941095352173,0.45351073145866394]","[1.4975358247756958,1.2239203453063965,0.7118858098983765,6.472208499908447,-0.23900990188121796,0.15986548364162445,8.158385753631592e-05,-0.44763898849487305,-1.751664638519287,1.3181697130203247,-0.3026919662952423,0.45802682638168335]"
1776939001.559011,8,"[0.0006544985226355493,0.0008726646192371845,-0.00021816615480929613,0.00021816615480929613,0.00043633230961859226,0.0,0.00043633230961859226,0.00043633230961859226,0.00021816615480929613,0.0006544985226355493,0.00021816615480929613,0.00021816615480929613,0.00043633230961859226,5.343529888425446e-20,0.00021816615480929613,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.023546628654003143,-0.06283167749643326,-0.9977464079856873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,2.3157026767730713,-2.3157026767730713,0.3384891450405121,-0.3384891450405121,1.5375652313232422,-1.5375652313232422,1.0009812116622925,1.0009812116622925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.430172085762024,1.0542761087417603,0.39575669169425964,5.487867832183838,-0.05929947644472122,0.02558157965540886,0.9937160611152649,-1.1998621225357056,-1.0807117223739624,0.29003190994262695,-1.1167564392089844,1.704982042312622,1.6423149108886719,1.3442468643188477,0.260827898979187,5.983312606811523,-0.1850627064704895,-0.007381092756986618,0.719032347202301,-0.9852336645126343,-1.171629548072815,0.82878577709198,-1.0320584774017334,1.5098903179168701,1.6729166507720947,1.3316384553909302,0.4421565532684326,6.487342834472656,-0.20163165032863617,0.004754956811666489,0.5036503672599792,-0.833354115486145,-1.4621623754501343,1.0375020503997803,-0.812255859375,1.0501312017440796,1.5552716255187988,1.2179625034332275,0.5842652320861816,6.595591068267822,-0.20754258334636688,0.1218569278717041,0.2682848274707794,-0.6248741149902344,-1.609702229499817,1.3267505168914795,-0.49565941095352173,0.45351073145866394,1.4975358247756958,1.2239203453063965,0.7118858098983765,6.472208499908447,-0.23900990188121796,0.15986548364162445,8.158385753631592e-05,-0.44763898849487305,-1.751664638519287,1.3181697130203247,-0.3026919662952423,0.45802682638168335]","[1.4061343669891357,1.2765246629714966,0.8082321286201477,6.3035993576049805,-0.2805362939834595,0.12231504917144775,-0.045640796422958374,-0.34291595220565796,-1.8228495121002197,1.150625467300415,-0.2669382691383362,0.6311492919921875]"
